price,house_type,acreage,width,length,bedrooms,bathrooms,floors,legal_status,street,ward,district,city
5.899,"Nhà ngõ, hẻm",56,4,14,5,5,5,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
3.6,"Nhà ngõ, hẻm",49.2,4.1,12,3,3,2,Đã có sổ,Duong Luy Ban Bich, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.1,"Nhà ngõ, hẻm",81,9,9,3,3,1,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.65,"Nhà ngõ, hẻm",40,4,10,3,3,3,Đã có sổ,Duong Tay Son, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.4,"Nhà mặt phố, mặt tiền",72,4,18,2,1,1,Đã có sổ,Duong Le Cao Lang, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",68,4,17,2,2,2,Đã có sổ,Duong Doan Gioi, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
58,"Nhà mặt phố, mặt tiền",189,9,21,11,7,6,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",58.8,4.2,14,4,4,4,Đã có sổ,Duong Kenh Tan Hoa, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
2.4,"Nhà ngõ, hẻm",27.5,5,5.5,2,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.6,"Nhà ngõ, hẻm",80.8,4,20.2,4,4,4,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",41.4,4.5,9.2,2,2,2,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",48,4,12,3,3,3,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
10.3,"Nhà mặt phố, mặt tiền",68.4,4,17.1,5,5,4,Đã có sổ,Duong Le Niem, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
1.85,"Nhà ngõ, hẻm",17.5,2.16,8.1,2,2,2,Đã có sổ,Duong Huynh Thien Loc, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.69,"Nhà ngõ, hẻm",41.9,3.15,13.3,2,3,1,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.8,"Nhà ngõ, hẻm",55.2,4.6,12,2,2,2,Đã có sổ,Duong Tan Son Nhi, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
2.6,"Nhà ngõ, hẻm",22.5,2.5,9,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.55,"Nhà ngõ, hẻm",76,4,19,4,4,2,Đã có sổ,Duong Le Thuc Hoach, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6,Nhà phố liền kề,60,4,15,4,4,3,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3,"Nhà ngõ, hẻm",22.5,3,7.5,2,2,3,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
6.4,"Nhà ngõ, hẻm",50,4,12.5,4,4,4,Đã có sổ,Duong Thach Lam, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
8.79,"Nhà mặt phố, mặt tiền",124.7,4.3,29,4,2,1,Đã có sổ,Duong T1, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.69,"Nhà ngõ, hẻm",48,4,12,3,2,2,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.85,"Nhà ngõ, hẻm",20,4,5,2,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.35,"Nhà ngõ, hẻm",51,4.25,12,2,2,2,Đã có sổ,Duong Hoa Bang, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
16.5,"Nhà mặt phố, mặt tiền",92,4,23,4,5,4,Đã có sổ,Duong Luy Ban Bich, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
8.5,Nhà phố liền kề,80,4,20,5,4,4,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
2.6,"Nhà ngõ, hẻm",18,4,4.5,2,2,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.8,"Nhà ngõ, hẻm",52,4,13,4,4,3,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.4,"Nhà ngõ, hẻm",80,4,20,4,3,3,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",60,4,15,3,3,3,Đã có sổ,Duong Tan Son Nhi, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
3.3,"Nhà ngõ, hẻm",38.4,3.2,12,2,1,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
26.2,"Nhà mặt phố, mặt tiền",152,8,19,3,3,2,Đã có sổ,Duong Vuon Lai, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
4.98,Nhà phố liền kề,60,4,15,2,2,2,Đã có sổ,Duong Bo Bao Tan Thang, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
3.95,"Nhà ngõ, hẻm",35,3.5,10,2,2,2,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
10.5,"Nhà mặt phố, mặt tiền",54.4,4,13.6,1,1,1,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",35,3.5,10,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
5.6,"Nhà ngõ, hẻm",63,4.2,15,3,3,2,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
7.49,"Nhà ngõ, hẻm",72,4,18,4,3,3,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
1.4,"Nhà ngõ, hẻm",24,4,6,2,2,1,Đã có sổ,Duong Che Lan Vien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.7,"Nhà ngõ, hẻm",48.6,4.05,12,3,2,2,Đã có sổ,Duong Thach Lam, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.3,"Nhà ngõ, hẻm",50,5,10,3,2,2,Đã có sổ,Duong Truong Chinh, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",53.3,4.1,13,3,3,3,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.2,"Nhà mặt phố, mặt tiền",49.21,3.7,13.3,1,1,1,Đã có sổ,Duong Phan Chu Trinh, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
9.9,"Nhà mặt phố, mặt tiền",120,6,20,2,2,1,Đã có sổ,Duong Le Lo, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
10.9,"Nhà ngõ, hẻm",111,6,18.5,11,7,6,Đã có sổ,Duong Luu Chi Hieu, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.9,"Nhà ngõ, hẻm",30,3,10,4,3,4,Đã có sổ,Duong Trinh Dinh Thao, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",44,4.4,10,3,3,3,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
9.8,"Nhà ngõ, hẻm",90,4,22.5,10,7,4,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
5.8,"Nhà ngõ, hẻm",75,5,15,6,3,2,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
2.8,"Nhà mặt phố, mặt tiền",24,3,8,2,2,2,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
9.45,"Nhà mặt phố, mặt tiền",60,4,15,4,4,3,Đã có sổ,Duong Doc Lap, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
21.5,"Nhà ngõ, hẻm",216,9,24,11,7,4,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
11.8,"Nhà mặt phố, mặt tiền",75,5,15,5,6,4,Đã có sổ,Duong Luy Ban Bich, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8.5,"Nhà ngõ, hẻm",60,4,15,4,5,44,Đã có sổ,Duong Nguyen Van Sang, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
5.7,"Nhà mặt phố, mặt tiền",32,8,4,4,5,3,Đã có sổ,Duong Dan Toc, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
4.2,"Nhà ngõ, hẻm",39.6,4.4,9,2,2,2,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
7.95,"Nhà ngõ, hẻm",64,4,16,4,4,4,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
9.2,"Nhà ngõ, hẻm",78,4,19.5,4,5,4,Đã có sổ,Duong Luy Ban Bich, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.5,"Nhà ngõ, hẻm",72,4.5,16,3,3,3,Đã có sổ,Duong Doc Lap, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.79,"Nhà ngõ, hẻm",37.8,4.2,9,3,2,2,Đã có sổ,Duong To Hieu, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
8.9,"Nhà ngõ, hẻm",5,5,1,5,5,4,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.6,"Nhà mặt phố, mặt tiền",45.1,4.1,11,2,2,2,Đã có sổ,Duong Le Thuc Hoach, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8.6,"Nhà mặt phố, mặt tiền",60,4,15,2,2,1,Đã có sổ,Duong T6, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",64,4,16,5,4,5,Đã có sổ,Duong Nguyen Huu Tien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
20,"Nhà ngõ, hẻm",200,8,25,7,7,5,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
11.2,"Nhà mặt phố, mặt tiền",81.9,3.9,21,6,6,4,Đã có sổ,Duong Nguyen Ngoc Nhut, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",52,4,13,2,2,3,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
7.6,"Nhà ngõ, hẻm",81,4.5,18,3,3,3,Đã có sổ,Duong Au Co, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
4.7,"Nhà mặt phố, mặt tiền",68,4,17,2,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6.9,"Nhà ngõ, hẻm",72,9,8,2,1,1,Đã có sổ,Duong Nguyen Van Sang, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
3.85,"Nhà ngõ, hẻm",41.4,3.6,11.5,3,2,2,Đã có sổ,Duong Truong Chinh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà ngõ, hẻm",28.81,3.35,8.6,2,2,2,Đã có sổ,Duong Huynh Van Chinh, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",49.2,4,12.3,4,3,4,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
8.2,Nhà phố liền kề,70,5,14,2,2,2,Đã có sổ,Duong Diep Minh Chau, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
16.5,"Nhà mặt phố, mặt tiền",88.2,4.2,21,3,3,2,Đã có sổ,Duong Le Van Phan, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",56,4,14,3,3,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6,"Nhà mặt phố, mặt tiền",64,4,16,4,5,5,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",56.4,4.7,12,2,2,2,Đã có sổ,Duong Hoang Xuan Nhi, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
5.28,"Nhà ngõ, hẻm",56,4,14,2,3,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.7,"Nhà ngõ, hẻm",48,4,12,3,2,3,Đã có sổ,Duong Che Lan Vien, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",64,4,16,2,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.15,"Nhà ngõ, hẻm",25.02,3.85,6.5,2,2,2,Đã có sổ,Duong Luy Ban Bich, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
2.8,"Nhà ngõ, hẻm",11.2,2.8,4,2,2,1,Đã có sổ,Duong Huynh Thien Loc, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.99,"Nhà ngõ, hẻm",51.6,4.3,12,2,1,1,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",55.35,4.1,13.5,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
10,"Nhà ngõ, hẻm",104.4,3.6,29,11,7,4,Đã có sổ,Duong Luy Ban Bich, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
3.7,"Nhà ngõ, hẻm",35,5,7,2,2,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
17.9,"Nhà mặt phố, mặt tiền",102,6,17,1,1,1,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.4,"Nhà ngõ, hẻm",72.28,6.1,11.85,2,1,1,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",41.6,4,10.4,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
9.5,"Nhà ngõ, hẻm",64,4,16,5,5,4,Đã có sổ,Duong Vuon Lai, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
3.6,"Nhà ngõ, hẻm",32,4,8,2,2,2,Đã có sổ,Duong Le Thuc Hoach, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8,"Nhà ngõ, hẻm",64,4,16,4,3,4,Đã có sổ,Duong Tran Hung Dao, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
2.9,"Nhà ngõ, hẻm",32.4,3.6,9,2,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
10.3,"Nhà mặt phố, mặt tiền",76,4,19,2,2,2,Đã có sổ,Duong Tran Quang Co, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",60,5,12,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.4,"Nhà ngõ, hẻm",56,4,14,2,2,2,Đã có sổ,Duong Huynh Thien Loc, Phường Hòa Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.65,"Nhà ngõ, hẻm",32,4,8,2,2,2,Đã có sổ,Duong Son Ky, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
16.7,"Nhà mặt phố, mặt tiền",103.35,5.3,19.5,4,5,3,Đã có sổ,Duong Thong Nhat, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
11,"Nhà ngõ, hẻm",80,5,16,5,4,4,Đã có sổ,Duong Tan Son Nhi, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
5.5,"Nhà ngõ, hẻm",66,4.4,15,3,4,3,Đã có sổ,Duong Le Canh Tuan, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
4.85,"Nhà ngõ, hẻm",68,4,17,3,3,2,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
9,"Nhà ngõ, hẻm",68,4,17,4,6,4,Đã có sổ,Duong Nguyen Cuu Dam, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
4.8,"Nhà ngõ, hẻm",44,4,11,3,3,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
14,"Nhà mặt phố, mặt tiền",102,6,17,11,7,6,Đã có sổ,Duong Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6.3,"Nhà ngõ, hẻm",76,4,19,2,2,2,Đã có sổ,Duong Le Thuc Hoach, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
16,"Nhà mặt phố, mặt tiền",140,7,20,5,5,4,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6,"Nhà ngõ, hẻm",52,4,13,4,4,4,Đã có sổ,Duong Tan Ky Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.45,"Nhà ngõ, hẻm",40.5,4.5,9,2,2,2,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
5.7,"Nhà ngõ, hẻm",60,4,15,3,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
5.9,"Nhà ngõ, hẻm",80,5,16,1,1,1,Đã có sổ,Duong Luy Ban Bich, Phường Tân Thới Hòa, Quận Tân Phú, Tp Hồ Chí Minh
5.7,"Nhà ngõ, hẻm",54.99,4.7,11.7,2,2,2,Đã có sổ,Duong Nguyen Son, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
2.98,"Nhà ngõ, hẻm",27,3,9,2,2,2,Đã có sổ,Duong Tran Tan, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
9.7,"Nhà mặt phố, mặt tiền",126,9,14,2,2,1,Đã có sổ,Duong Tran Quang Co, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
9,"Nhà ngõ, hẻm",120,6,20,5,4,3,Đã có sổ,Duong Tan Ky Tan Quy, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
8.45,Nhà phố liền kề,80,4,20,5,4,4,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
13.5,"Nhà ngõ, hẻm",88,4,22,5,5,4,Đã có sổ,Duong Hien Vuong, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7.5,"Nhà ngõ, hẻm",56,4,14,5,4,5,Đã có sổ,Duong Go Dau, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
4.55,"Nhà ngõ, hẻm",56.4,4.7,12,3,2,2,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
2.95,"Nhà ngõ, hẻm",32.4,3.6,9,2,2,2,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5.85,"Nhà ngõ, hẻm",52,4,13,3,3,3,Đã có sổ,Duong Tan Ky Tan Quy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
8.2,"Nhà ngõ, hẻm",87.4,4.6,19,4,4,3,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà ngõ, hẻm",56,4,14,3,3,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
3.7,"Nhà ngõ, hẻm",35,3.5,10,2,2,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
2.3,"Nhà mặt phố, mặt tiền",20,5,4,2,2,2,Đã có sổ,Duong Thoai Ngoc Hau, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",48,4,12,2,2,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.95,"Nhà ngõ, hẻm",48,4,12,1,1,1,Đã có sổ,Duong Nguyen Suy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
5,"Nhà ngõ, hẻm",50,4,12.5,4,4,4,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.35,"Nhà ngõ, hẻm",50,5,10,2,3,2,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.79,"Nhà ngõ, hẻm",44,4,11,2,2,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
3.8,"Nhà ngõ, hẻm",44,4.4,10,2,2,2,Đã có sổ,Duong Nguyen Suy, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
9.4,"Nhà mặt phố, mặt tiền",52,4,13,1,1,1,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8.8,"Nhà mặt phố, mặt tiền",120.4,4.3,28,2,2,1,Đã có sổ,Duong T1, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
3.99,"Nhà ngõ, hẻm",31.5,3.5,9,3,4,5,Đã có sổ,Duong Le Trong Tan, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.5,"Nhà ngõ, hẻm",57.04,4.96,11.5,2,2,1,Đã có sổ,Duong Luy Ban Bich, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
9.25,"Nhà mặt phố, mặt tiền",60,4,15,4,4,3,Đã có sổ,Duong Le Niem, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
7,"Nhà ngõ, hẻm",68,4,17,4,5,4,Đã có sổ,Duong Le Trong Tan, Phường Sơn Kỳ, Quận Tân Phú, Tp Hồ Chí Minh
3.5,"Nhà mặt phố, mặt tiền",36,4,9,2,2,2,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
11,"Nhà ngõ, hẻm",75,5,15,5,5,4,Đã có sổ,Duong Tan Son Nhi, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
8.8,"Nhà mặt phố, mặt tiền",120.4,4.3,28,2,1,1,Đã có sổ,Duong T1, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.94,"Nhà ngõ, hẻm",32,4,8,2,2,2,Đã có sổ,Duong Tran Tan, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
6.3,"Nhà ngõ, hẻm",52,4,13,3,2,2,Đã có sổ,Duong Phu Tho Hoa, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
8.399,"Nhà ngõ, hẻm",68,4,17,5,4,3,Đã có sổ,Duong Tay Thanh, Phường Tây Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
2.78,"Nhà ngõ, hẻm",16.5,3.3,5,2,2,3,Đã có sổ,Duong Nguyen Minh Chau, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
3.85,"Nhà ngõ, hẻm",28,3.5,8,2,3,3,Đã có sổ,Duong Duong Van Duong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
11.5,"Nhà mặt phố, mặt tiền",60,4,15,3,3,3,Đã có sổ,Duong Tran Tan, Phường Tân Sơn Nhì, Quận Tân Phú, Tp Hồ Chí Minh
14.9,"Nhà mặt phố, mặt tiền",100,4,25,2,2,1,Đã có sổ,Duong Phan Anh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
7.2,"Nhà mặt phố, mặt tiền",85,8.5,10,4,3,3,Đã có sổ,Duong Ly Tue, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
4.9,"Nhà ngõ, hẻm",40,4,10,4,4,4,Đã có sổ,Duong Hien Vuong, Phường Phú Thạnh, Quận Tân Phú, Tp Hồ Chí Minh
4.45,"Nhà ngõ, hẻm",34,4,8.5,3,2,2,Đã có sổ,Duong Hoa Binh, Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh
9.98,"Nhà mặt phố, mặt tiền",53.76,4.2,12.8,2,1,2,Đã có sổ,Duong Tan Huong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
7,"Nhà ngõ, hẻm",81,4.5,18,3,2,2,Đã có sổ,Duong Trinh Dinh Trong, Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh
12.9,"Nhà mặt phố, mặt tiền",107.8,4.9,22,1,1,1,Đã có sổ,Duong Vuon Lai, Phường Tân Thành, Quận Tân Phú, Tp Hồ Chí Minh
4,"Nhà ngõ, hẻm",36,4,9,2,2,2,Đã có sổ,Duong Do Thua Luong, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
6.5,"Nhà mặt phố, mặt tiền",43.24,4.65,9.3,3,3,3,Đã có sổ,Duong Go Dau, Phường Tân Quý, Quận Tân Phú, Tp Hồ Chí Minh
10.5,"Nhà ngõ, hẻm",160,20,8,10,6,2,Đã có sổ,Duong Vuon Lai, Phường Phú Thọ Hòa, Quận Tân Phú, Tp Hồ Chí Minh
